date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:29:36	40901/40901	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:36%20GMT	https://servizidicorriereveloce.com:2096/?locale=el	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexaaaa.html	(from https://servizidicorriereveloce.com:2096/)
02:29:36	40410/40410	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:36%20GMT	https://servizidicorriereveloce.com:2096/?locale=es	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index7ae9.html	(from https://servizidicorriereveloce.com:2096/)
02:29:36	40409/40409	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:37%20GMT	https://servizidicorriereveloce.com:2096/?locale=es_419	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexf803.html	(from https://servizidicorriereveloce.com:2096/)
02:29:37	40279/40279	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:38%20GMT	https://servizidicorriereveloce.com:2096/?locale=es_es	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexc396.html	(from https://servizidicorriereveloce.com:2096/)
02:29:38	40073/40073	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:39%20GMT	https://servizidicorriereveloce.com:2096/?locale=fi	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index103e.html	(from https://servizidicorriereveloce.com:2096/)
02:29:39	40399/40399	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:39%20GMT	https://servizidicorriereveloce.com:2096/POST	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/POST.6.delayed	(from https://servizidicorriereveloce.com:2096/)
02:29:40	40009/40009	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:40%20GMT	https://servizidicorriereveloce.com:2096/?locale=fil	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexbcae.html	(from https://servizidicorriereveloce.com:2096/)
02:29:40	40290/40290	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:41%20GMT	https://servizidicorriereveloce.com:2096/?locale=fr	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexf9ce.html	(from https://servizidicorriereveloce.com:2096/)
02:29:41	40165/40165	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:42%20GMT	https://servizidicorriereveloce.com:2096/?locale=he	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index1519.html	(from https://servizidicorriereveloce.com:2096/)
02:29:41	40316/40316	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:42%20GMT	https://servizidicorriereveloce.com:2096/?locale=hu	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexd020.html	(from https://servizidicorriereveloce.com:2096/)
02:29:43	40208/40208	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:44%20GMT	https://servizidicorriereveloce.com:2096/GET	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/GET.html	(from https://servizidicorriereveloce.com:2096/)
02:29:43	41400/41400	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:44%20GMT	https://servizidicorriereveloce.com:2096/?locale=i_cpanel_snowmen	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexc9fa.html	(from https://servizidicorriereveloce.com:2096/)
02:29:44	39990/39990	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:45%20GMT	https://servizidicorriereveloce.com:2096/?locale=id	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexa07a.html	(from https://servizidicorriereveloce.com:2096/)
02:29:44	39827/39827	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:45%20GMT	https://servizidicorriereveloce.com:2096/?locale=i_en	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexb28b.html	(from https://servizidicorriereveloce.com:2096/)
02:29:45	1562/1562	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2013%20Mar%202012%2014:33:32%20GMT	https://servizidicorriereveloce.com:2096/unprotected/json-minified.js	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/unprotected/json-minified.js	(from https://servizidicorriereveloce.com:2096/)
02:29:45	40106/40106	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:46%20GMT	https://servizidicorriereveloce.com:2096/?locale=it	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index48fa.html	(from https://servizidicorriereveloce.com:2096/)
02:29:46	40484/40484	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:47%20GMT	https://servizidicorriereveloce.com:2096/?locale=ja	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index2362.html	(from https://servizidicorriereveloce.com:2096/)
02:29:47	40107/40107	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:48%20GMT	https://servizidicorriereveloce.com:2096/?locale=ko	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexd6dc.html	(from https://servizidicorriereveloce.com:2096/)
02:29:47	40118/40118	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:48%20GMT	https://servizidicorriereveloce.com:2096/?locale=ms	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexd791.html	(from https://servizidicorriereveloce.com:2096/)
02:29:48	40494/40494	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:49%20GMT	https://servizidicorriereveloce.com:2096/sharedjs/jstz.min.js	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/sharedjs/jstz.min.html	(from https://servizidicorriereveloce.com:2096/)
02:29:50	40094/40094	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:50%20GMT	https://servizidicorriereveloce.com:2096/?locale=nl	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexaf37.html	(from https://servizidicorriereveloce.com:2096/)
02:29:51	39826/39826	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:51%20GMT	https://servizidicorriereveloce.com:2096/?locale=no	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexaceb.html	(from https://servizidicorriereveloce.com:2096/)
02:29:51	40128/40128	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:50%20GMT	https://servizidicorriereveloce.com:2096/?locale=nb	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index0221.html	(from https://servizidicorriereveloce.com:2096/)
02:29:51	40319/40319	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:51%20GMT	https://servizidicorriereveloce.com:2096/?locale=pl	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexf24f.html	(from https://servizidicorriereveloce.com:2096/)
02:29:53	39979/39979	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:53%20GMT	https://servizidicorriereveloce.com:2096/?locale=pt	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index7d8f.html	(from https://servizidicorriereveloce.com:2096/)
02:29:53	19544/19544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.eot	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:29:54	40142/40142	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:54%20GMT	https://servizidicorriereveloce.com:2096/?locale=pt_br	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexb11f.html	(from https://servizidicorriereveloce.com:2096/)
02:29:54	40198/40198	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:54%20GMT	https://servizidicorriereveloce.com:2096/?locale=ro	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index92d6.html	(from https://servizidicorriereveloce.com:2096/)
02:29:55	40801/40801	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:56%20GMT	https://servizidicorriereveloce.com:2096/?locale=ru	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index73fe.html	(from https://servizidicorriereveloce.com:2096/)
02:29:56	19544/19544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.eot?	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfontd41d.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:29:56	39822/39822	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:29:56%20GMT	https://servizidicorriereveloce.com:2096/?locale=sl	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexa2ea.html	(from https://servizidicorriereveloce.com:2096/)
02:29:56	39933/39933	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:57%20GMT	https://servizidicorriereveloce.com:2096/?locale=sv	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index63fd.html	(from https://servizidicorriereveloce.com:2096/)
02:29:58	41225/41225	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:58%20GMT	https://servizidicorriereveloce.com:2096/?locale=th	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index356b.html	(from https://servizidicorriereveloce.com:2096/)
02:29:58	22432/22432	---M--	200	added ('OK')	application/font-woff	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.woff	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.woff	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:29:58	40059/40059	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:29:59%20GMT	https://servizidicorriereveloce.com:2096/?locale=tr	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index85fb.html	(from https://servizidicorriereveloce.com:2096/)
02:29:59	40455/40455	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:30:00%20GMT	https://servizidicorriereveloce.com:2096/?locale=uk	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index43cf.html	(from https://servizidicorriereveloce.com:2096/)
02:30:00	38452/38452	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.ttf	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.ttf	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:01	40152/40152	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:30:01%20GMT	https://servizidicorriereveloce.com:2096/?locale=vi	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index75fc.html	(from https://servizidicorriereveloce.com:2096/)
02:30:01	39998/39998	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:30:02%20GMT	https://servizidicorriereveloce.com:2096/?locale=zh	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexa5f7.html	(from https://servizidicorriereveloce.com:2096/)
02:30:01	39828/39828	---M-Z	401	error ('Access%20Denied')	text/html	date:Wed,%2015%20Jun%202022%2018:30:02%20GMT	https://servizidicorriereveloce.com:2096/?locale=zh_cn	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/index0b6c.html	(from https://servizidicorriereveloce.com:2096/)
02:30:03	118259/118259	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.svg	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-Bold-webfont.svg	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:03	39942/39942	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:30:04%20GMT	https://servizidicorriereveloce.com:2096/?locale=zh_tw	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/indexa0ef.html	(from https://servizidicorriereveloce.com:2096/)
02:30:05	20133/20133	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.eot	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:06	20133/20133	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.eot?	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfontd41d.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:08	23048/23048	---M--	200	added ('OK')	application/font-woff	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.woff	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.woff	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:11	39076/39076	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.ttf	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.ttf	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:13	121112/121112	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.svg	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-BoldItalic-webfont.svg	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:16	20855/20855	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.eot	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:17	20855/20855	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.eot?	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfontd41d.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:19	23764/23764	---M--	200	added ('OK')	application/font-woff	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.woff	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.woff	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:21	42024/42024	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.ttf	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.ttf	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:23	119184/119184	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.svg	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBold-webfont.svg	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:25	21576/21576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBoldItalic-webfont.eot	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBoldItalic-webfont.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
02:30:27	21576/21576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2016:37:21%20GMT	https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBoldItalic-webfont.eot?	C:/Users/Nicow/OneDrive/Desktop/admin/admin/servizidicorriereveloce.com_2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/OpenSans-ExtraBoldItalic-webfontd41d.eot	(from https://servizidicorriereveloce.com:2096/cPanel_magic_revision_1616517441/unprotected/nc-cpanel/fonts/open_sans/open_sans.min.css)
